OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
1220,AZ,AZE,Azerbaijan,2020-05-02T00:00:00.000Z,50,1854,1,25,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1221,AZ,AZE,Azerbaijan,2020-05-03T00:00:00.000Z,40,1894,0,25,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1222,AZ,AZE,Azerbaijan,2020-05-04T00:00:00.000Z,38,1932,0,25,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1223,AZ,AZE,Azerbaijan,2020-05-05T00:00:00.000Z,52,1984,1,26,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1224,AZ,AZE,Azerbaijan,2020-05-06T00:00:00.000Z,76,2060,0,26,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1225,AZ,AZE,Azerbaijan,2020-05-07T00:00:00.000Z,67,2127,2,28,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1226,AZ,AZE,Azerbaijan,2020-05-08T00:00:00.000Z,77,2204,0,28,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1227,AZ,AZE,Azerbaijan,2020-05-09T00:00:00.000Z,75,2279,0,28,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1228,AZ,AZE,Azerbaijan,2020-05-10T00:00:00.000Z,143,2422,3,31,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1229,AZ,AZE,Azerbaijan,2020-05-11T00:00:00.000Z,97,2519,1,32,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1230,AZ,AZE,Azerbaijan,2020-05-12T00:00:00.000Z,70,2589,0,32,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1231,AZ,AZE,Azerbaijan,2020-05-13T00:00:00.000Z,104,2693,1,33,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1232,AZ,AZE,Azerbaijan,2020-05-14T00:00:00.000Z,65,2758,2,35,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1233,AZ,AZE,Azerbaijan,2020-05-15T00:00:00.000Z,121,2879,0,35,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1234,AZ,AZE,Azerbaijan,2020-05-16T00:00:00.000Z,101,2980,1,36,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1235,AZ,AZE,Azerbaijan,2020-05-17T00:00:00.000Z,158,3138,0,36,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1236,AZ,AZE,Azerbaijan,2020-05-18T00:00:00.000Z,136,3274,3,39,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1237,AZ,AZE,Azerbaijan,2020-05-19T00:00:00.000Z,113,3387,1,40,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1238,AZ,AZE,Azerbaijan,2020-05-20T00:00:00.000Z,131,3518,1,41,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1239,AZ,AZE,Azerbaijan,2020-05-21T00:00:00.000Z,113,3631,2,43,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1240,AZ,AZE,Azerbaijan,2020-05-22T00:00:00.000Z,118,3749,1,44,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1241,AZ,AZE,Azerbaijan,2020-05-23T00:00:00.000Z,106,3855,2,46,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1242,AZ,AZE,Azerbaijan,2020-05-24T00:00:00.000Z,127,3982,3,49,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1243,AZ,AZE,Azerbaijan,2020-05-25T00:00:00.000Z,140,4122,0,49,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1244,AZ,AZE,Azerbaijan,2020-05-26T00:00:00.000Z,149,4271,2,51,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1245,AZ,AZE,Azerbaijan,2020-05-27T00:00:00.000Z,132,4403,1,52,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1246,AZ,AZE,Azerbaijan,2020-05-28T00:00:00.000Z,165,4568,2,54,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1247,AZ,AZE,Azerbaijan,2020-05-29T00:00:00.000Z,191,4759,2,56,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1248,AZ,AZE,Azerbaijan,2020-05-30T00:00:00.000Z,230,4989,2,58,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1249,AZ,AZE,Azerbaijan,2020-05-31T00:00:00.000Z,257,5246,3,61,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1250,AZ,AZE,Azerbaijan,2020-06-01T00:00:00.000Z,248,5494,2,63,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1251,AZ,AZE,Azerbaijan,2020-06-02T00:00:00.000Z,168,5662,5,68,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1252,AZ,AZE,Azerbaijan,2020-06-03T00:00:00.000Z,273,5935,3,71,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1253,AZ,AZE,Azerbaijan,2020-06-04T00:00:00.000Z,325,6260,5,76,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1254,AZ,AZE,Azerbaijan,2020-06-05T00:00:00.000Z,262,6522,2,78,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1255,AZ,AZE,Azerbaijan,2020-06-06T00:00:00.000Z,338,6860,4,82,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1256,AZ,AZE,Azerbaijan,2020-06-07T00:00:00.000Z,379,7239,2,84,阿塞拜疆,Azerbaïdjan,Azerbaiyán,Азербайджан,أذربيجان
1257,BS,BHS,Bahamas,2020-03-17T00:00:00.000Z,1,1,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1258,BS,BHS,Bahamas,2020-03-18T00:00:00.000Z,2,3,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1259,BS,BHS,Bahamas,2020-03-19T00:00:00.000Z,0,3,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1260,BS,BHS,Bahamas,2020-03-20T00:00:00.000Z,1,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1261,BS,BHS,Bahamas,2020-03-21T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1262,BS,BHS,Bahamas,2020-03-22T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1263,BS,BHS,Bahamas,2020-03-23T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1264,BS,BHS,Bahamas,2020-03-24T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1265,BS,BHS,Bahamas,2020-03-25T00:00:00.000Z,0,4,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1266,BS,BHS,Bahamas,2020-03-26T00:00:00.000Z,1,5,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1267,BS,BHS,Bahamas,2020-03-27T00:00:00.000Z,0,5,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1268,BS,BHS,Bahamas,2020-03-28T00:00:00.000Z,4,9,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1269,BS,BHS,Bahamas,2020-03-29T00:00:00.000Z,1,10,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1270,BS,BHS,Bahamas,2020-03-30T00:00:00.000Z,0,10,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1271,BS,BHS,Bahamas,2020-03-31T00:00:00.000Z,4,14,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1272,BS,BHS,Bahamas,2020-04-01T00:00:00.000Z,0,14,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1273,BS,BHS,Bahamas,2020-04-02T00:00:00.000Z,1,15,0,0,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1274,BS,BHS,Bahamas,2020-04-03T00:00:00.000Z,6,21,1,1,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1275,BS,BHS,Bahamas,2020-04-04T00:00:00.000Z,3,24,2,3,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1276,BS,BHS,Bahamas,2020-04-05T00:00:00.000Z,0,24,0,3,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1277,BS,BHS,Bahamas,2020-04-06T00:00:00.000Z,4,28,1,4,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1278,BS,BHS,Bahamas,2020-04-07T00:00:00.000Z,1,29,1,5,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1279,BS,BHS,Bahamas,2020-04-08T00:00:00.000Z,4,33,0,5,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1280,BS,BHS,Bahamas,2020-04-09T00:00:00.000Z,3,36,1,6,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1281,BS,BHS,Bahamas,2020-04-10T00:00:00.000Z,4,40,1,7,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1282,BS,BHS,Bahamas,2020-04-11T00:00:00.000Z,1,41,1,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1283,BS,BHS,Bahamas,2020-04-12T00:00:00.000Z,1,42,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1284,BS,BHS,Bahamas,2020-04-13T00:00:00.000Z,0,42,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1285,BS,BHS,Bahamas,2020-04-14T00:00:00.000Z,5,47,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1286,BS,BHS,Bahamas,2020-04-15T00:00:00.000Z,2,49,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1287,BS,BHS,Bahamas,2020-04-16T00:00:00.000Z,0,49,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1288,BS,BHS,Bahamas,2020-04-17T00:00:00.000Z,4,53,0,8,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1289,BS,BHS,Bahamas,2020-04-18T00:00:00.000Z,1,54,1,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1290,BS,BHS,Bahamas,2020-04-19T00:00:00.000Z,0,54,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1291,BS,BHS,Bahamas,2020-04-20T00:00:00.000Z,4,58,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1292,BS,BHS,Bahamas,2020-04-21T00:00:00.000Z,2,60,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1293,BS,BHS,Bahamas,2020-04-22T00:00:00.000Z,4,64,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1294,BS,BHS,Bahamas,2020-04-23T00:00:00.000Z,1,65,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1295,BS,BHS,Bahamas,2020-04-24T00:00:00.000Z,5,70,0,9,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1296,BS,BHS,Bahamas,2020-04-25T00:00:00.000Z,2,72,2,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1297,BS,BHS,Bahamas,2020-04-26T00:00:00.000Z,0,72,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1298,BS,BHS,Bahamas,2020-04-27T00:00:00.000Z,6,78,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1299,BS,BHS,Bahamas,2020-04-28T00:00:00.000Z,2,80,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1300,BS,BHS,Bahamas,2020-04-29T00:00:00.000Z,0,80,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1301,BS,BHS,Bahamas,2020-04-30T00:00:00.000Z,0,80,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1302,BS,BHS,Bahamas,2020-05-01T00:00:00.000Z,0,80,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1303,BS,BHS,Bahamas,2020-05-02T00:00:00.000Z,1,81,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1304,BS,BHS,Bahamas,2020-05-03T00:00:00.000Z,1,82,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1305,BS,BHS,Bahamas,2020-05-04T00:00:00.000Z,0,82,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1306,BS,BHS,Bahamas,2020-05-05T00:00:00.000Z,1,83,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1307,BS,BHS,Bahamas,2020-05-06T00:00:00.000Z,1,84,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1308,BS,BHS,Bahamas,2020-05-07T00:00:00.000Z,5,89,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1309,BS,BHS,Bahamas,2020-05-08T00:00:00.000Z,3,92,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1310,BS,BHS,Bahamas,2020-05-09T00:00:00.000Z,0,92,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1311,BS,BHS,Bahamas,2020-05-10T00:00:00.000Z,0,92,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1312,BS,BHS,Bahamas,2020-05-11T00:00:00.000Z,0,92,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1313,BS,BHS,Bahamas,2020-05-12T00:00:00.000Z,0,92,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1314,BS,BHS,Bahamas,2020-05-13T00:00:00.000Z,1,93,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1315,BS,BHS,Bahamas,2020-05-14T00:00:00.000Z,0,93,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1316,BS,BHS,Bahamas,2020-05-15T00:00:00.000Z,1,94,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1317,BS,BHS,Bahamas,2020-05-16T00:00:00.000Z,2,96,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1318,BS,BHS,Bahamas,2020-05-17T00:00:00.000Z,0,96,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1319,BS,BHS,Bahamas,2020-05-18T00:00:00.000Z,0,96,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1320,BS,BHS,Bahamas,2020-05-19T00:00:00.000Z,0,96,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1321,BS,BHS,Bahamas,2020-05-20T00:00:00.000Z,0,96,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1322,BS,BHS,Bahamas,2020-05-21T00:00:00.000Z,0,96,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1323,BS,BHS,Bahamas,2020-05-22T00:00:00.000Z,1,97,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1324,BS,BHS,Bahamas,2020-05-23T00:00:00.000Z,0,97,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1325,BS,BHS,Bahamas,2020-05-24T00:00:00.000Z,0,97,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1326,BS,BHS,Bahamas,2020-05-25T00:00:00.000Z,3,100,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1327,BS,BHS,Bahamas,2020-05-26T00:00:00.000Z,0,100,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1328,BS,BHS,Bahamas,2020-05-27T00:00:00.000Z,0,100,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1329,BS,BHS,Bahamas,2020-05-28T00:00:00.000Z,0,100,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1330,BS,BHS,Bahamas,2020-05-29T00:00:00.000Z,0,100,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1331,BS,BHS,Bahamas,2020-05-30T00:00:00.000Z,1,101,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1332,BS,BHS,Bahamas,2020-05-31T00:00:00.000Z,0,101,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1333,BS,BHS,Bahamas,2020-06-01T00:00:00.000Z,0,101,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1334,BS,BHS,Bahamas,2020-06-02T00:00:00.000Z,1,102,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1335,BS,BHS,Bahamas,2020-06-03T00:00:00.000Z,0,102,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1336,BS,BHS,Bahamas,2020-06-04T00:00:00.000Z,0,102,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1337,BS,BHS,Bahamas,2020-06-05T00:00:00.000Z,0,102,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1338,BS,BHS,Bahamas,2020-06-06T00:00:00.000Z,0,102,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1339,BS,BHS,Bahamas,2020-06-07T00:00:00.000Z,1,103,0,11,巴哈马,Bahamas,Bahamas,Багамские Острова,جزر البهاما
1340,BH,BHR,Bahrain,2020-02-24T00:00:00.000Z,2,2,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1341,BH,BHR,Bahrain,2020-02-25T00:00:00.000Z,15,17,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1342,BH,BHR,Bahrain,2020-02-26T00:00:00.000Z,16,33,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1343,BH,BHR,Bahrain,2020-02-27T00:00:00.000Z,0,33,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1344,BH,BHR,Bahrain,2020-02-28T00:00:00.000Z,5,38,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1345,BH,BHR,Bahrain,2020-02-29T00:00:00.000Z,2,40,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1346,BH,BHR,Bahrain,2020-03-01T00:00:00.000Z,0,40,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1347,BH,BHR,Bahrain,2020-03-02T00:00:00.000Z,9,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1348,BH,BHR,Bahrain,2020-03-03T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1349,BH,BHR,Bahrain,2020-03-04T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1350,BH,BHR,Bahrain,2020-03-05T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1351,BH,BHR,Bahrain,2020-03-06T00:00:00.000Z,0,49,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1352,BH,BHR,Bahrain,2020-03-07T00:00:00.000Z,7,56,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1353,BH,BHR,Bahrain,2020-03-08T00:00:00.000Z,23,79,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1354,BH,BHR,Bahrain,2020-03-09T00:00:00.000Z,16,95,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1355,BH,BHR,Bahrain,2020-03-10T00:00:00.000Z,15,110,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1356,BH,BHR,Bahrain,2020-03-11T00:00:00.000Z,79,189,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1357,BH,BHR,Bahrain,2020-03-12T00:00:00.000Z,6,195,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1358,BH,BHR,Bahrain,2020-03-13T00:00:00.000Z,0,195,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1359,BH,BHR,Bahrain,2020-03-14T00:00:00.000Z,16,211,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1360,BH,BHR,Bahrain,2020-03-15T00:00:00.000Z,3,214,0,0,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1361,BH,BHR,Bahrain,2020-03-16T00:00:00.000Z,7,221,1,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1362,BH,BHR,Bahrain,2020-03-17T00:00:00.000Z,16,237,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1363,BH,BHR,Bahrain,2020-03-18T00:00:00.000Z,19,256,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1364,BH,BHR,Bahrain,2020-03-19T00:00:00.000Z,13,269,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1365,BH,BHR,Bahrain,2020-03-20T00:00:00.000Z,16,285,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1366,BH,BHR,Bahrain,2020-03-21T00:00:00.000Z,21,306,0,1,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1367,BH,BHR,Bahrain,2020-03-22T00:00:00.000Z,28,334,1,2,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1368,BH,BHR,Bahrain,2020-03-23T00:00:00.000Z,5,339,0,2,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1369,BH,BHR,Bahrain,2020-03-24T00:00:00.000Z,51,390,1,3,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1370,BH,BHR,Bahrain,2020-03-25T00:00:00.000Z,29,419,0,3,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1371,BH,BHR,Bahrain,2020-03-26T00:00:00.000Z,38,457,1,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1372,BH,BHR,Bahrain,2020-03-27T00:00:00.000Z,9,466,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1373,BH,BHR,Bahrain,2020-03-28T00:00:00.000Z,7,473,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1374,BH,BHR,Bahrain,2020-03-29T00:00:00.000Z,26,499,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1375,BH,BHR,Bahrain,2020-03-30T00:00:00.000Z,16,515,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1376,BH,BHR,Bahrain,2020-03-31T00:00:00.000Z,52,567,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1377,BH,BHR,Bahrain,2020-04-01T00:00:00.000Z,2,569,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
1378,BH,BHR,Bahrain,2020-04-02T00:00:00.000Z,66,635,0,4,巴林,Bahreïn,Bahrein,Бахрейн,البحرين
